"SKILLS. 
Technical skills: 
 Experience with Microsoft Office and Microsoft Operation System 
 Experience with HP server, HP printer, Dell... 
 Experience Linux Operation System and Open Office. 
 Experience with design web by Joomla. 
 Experience with basic networking skill and setup of network printers. 
 Experience with Cisco products: switch, router 
 Experience with SQL server 
 Experience with security network and system.
Soft skills: 
 Teamwork skill and presentation skill. 
 Group leadership skill and creative thinking skill. 
 Time management skill and communication skill. 
 Work organization skill and working well under pressure. 
 Skills search to look up information on the Internet learned. 
 Ability of working alone or in work group.","""SKL""","""SKILLS"""
"SKILLS
•
Programming Languages : C++, VC++  , VB , C#, ASP.Net, Java , JSP , .Net , Action
Script , JavaScript , CSS , PHP, XML , XSLT , JQuery , DHTML , HTML , Telerik, ...
•
Middleware : ODBC, ADO, JDBC
•
Technology : SharePoint , Design pattern , Ajax , RSS , Atlas , Hibernate , Struts , Spring ,
Crystal Report, Ireport, JSF, ZK , EJB,MVC3 , Linq.....
•
Databases : MS Access , My SQL, SQL Server , Oracle 
•
Graphic: Photoshop, Flash, Swift3D .....
•
Tools:  Eclipse , Dreamweaver , Netbean , Visual Studio .NET  ...","""SKL""","""SKILLS"""
"Official Foreign Languages Proficiency
I did my master course in English in Korea. My English  is quite good except my 
pronunciation is a little wrong in some words.","""SKL""","""Official Foreign Languages Proficiency"""
"Programming and IT Skill 
① How much do you know:
Skills 1 2 3 4 5
Java X
OOP X
C++ X
Data Structure X
JSP/Servlet X
3D Graphics X
Network X
HTML, Javascript, Ajax, JSON, jQuery, 
AngularJS
X
My SQL, MS SQL Server, Oracle, MongoDB,  X
Unix X
C#,.NET, Visual Basic X
Git, SVN X
Answer:
1. I don’t know anything about it.
2. I heard, but I’ve never read about it.
3. I read and created some small example.
4. I experienced and used it in some real project.
5. I’m expert.","""SKL""","""Programming and IT Skill """
"SKILL
Java
English
.NET Developer
.NET Developer, .NET Programmer, MVC
ASP.NET MVC
SQL
SQL Database
- Speaking English Fluently
Jquery, Javascript, Entity Framework, Linq
Oracle / Pro C / Pl-sql
C, Ansi C, C++
- Software Development
Javascript MVC Developer
Java Or .NET Technologies
Windows Application Development .net C#","""SKL""","""SKILL"""
"Skills
 Languages & Scripting: Java (especially J2EE), JavaScript, HTML, CSS, XML
 Operating Systems: Windows, Linux, MAC
 Databases: MySQL, MS SQL, Oracle.
 Analysis & Design Tools: Rational Rose, DreamWaever, Ethereal, Camino
 Testing Tools: JUnit, JWebUnit, JMeter, Selenium
 Configuration Management Tools: SVN, GIT, VSS, CVS, Bitbucket
 Methodology: Rational Unified Process (Implementation)
 Others: Bugzilla, JIRA, TestTrack pro (bug tracking tool), Start Team (source control tool)","""SKL""","""Skills"""
"FOREIGN LANGUAGES
English: both 4 skills.","""SKL""","""FOREIGN LANGUAGES"""
"SKILLS
Technologies:
 Languages: Angular js, Express js, node js, socket io, Java, Linq to Java, Web 
service (Soap, Rest, Json), my Sql, SQL Server, Mongod, Postgres, elasticSearch, 
and zmq.
 Strong experience with Javascript, HTML, CSS, kendo ui,  AngularJS, Bootstrap UI, 
Singe Page Application and jQuery.
 Experience with Database (mongo, postgres, mysql, sql server).
 Have Experience build rest API using nodejs, express.

ORM: Entity Framework, LINQ to SQL.
 Depth Knowledge of oop, Design patterns.
Experience with Server Linux Centos, Debian, Window.
 Experience with Java/J2EE, Spring framework, Hibernate.
 Caching: memcache and Redis.
 Git repository: Github, redmine, bitbucket.
 Source Control: Tortoise SVN and Git.
 IDE: EClip, Sublime, Microsoft Visual Studio, phpStorm, intel J.
Real experiences:
 Have experience with Angular, Nodejs, Express js, Socket io.
 Strong experience to build rest api using nodejs.
 Have manage experience with window server, linux.
 Ever fixed memory leaks in android applications.
 Have a strong knowledge of OOP, Design patterns.
 More experience built server to connect hardware (android) very well.
 Ever tuning Angular code.
 Have knowledge of distributed caching.
Soft-skills:
 Excellent command of the English language both written and spoken will be highly 
regarded
 Using photoshop very well.
 Always take responsibility at first.
 Ability to learn and research new technologies quickly.
 Ability to work both independently and group.
 Be able to do these training new technologies to members.
 Be able to manage small team.
 Ability to give good presentation.","""SKL""","""SKILLS"""
"FOREIGN LANGUAGES
French (Advanced reading & writing), Japanese (Elementary), English (Proficient), Vietnamese (Native).","""SKL""","""FOREIGN LANGUAGES"""
"PROFESSIONAL SUMMARY
- Planning and implementing network system
- Network security, Anti-virus...
- Support end-users with troubleshooting
- Configure and manage email system in company
- Good knowledge of Computer Hardware, Operating Systems (Windows XP, Windows
Vista, Windows 7, Windows 8, Windows Server 2003, 2008, Mac OS X)
- Experience with LAN\WAN infrastructures, TCP/ IP, network routing, and Internet
connection technologies
- Configure NAS, AirPort Time Capsule, Camera
- Experience with enterprise data backup and antivirus solutions
- Good communication
- Good customer service skills
-
Team and independent working spirit.
-
Have ability to present and write reports well.","""SKL""","""PROFESSIONAL SUMMARY"""
"PROGRAMMING SKILLS
Programming base on framework

Framework
: 
Net framework 4.5.

Web
: 
ASP.NET Web Form, MVC 4, SPA (single page) + SignalR
,

Window Form
: 
Program with MVP pattern

Service
: 
WEB API
, 
WCF
, 
Web-Server

SQL
: 
Designing and administering databases
, 
Writing stored procedures and 
triggers

Database Programing: Entity framework (Database First + Modal-First + 
Code-First)
, 
Nhibernate (Database First + Code-First)
, 
LinQ 
UI
: 
Jquery
, 
AngularJs, Bootstrap

Report
: 
Crystal report

Document: Extensive experience with Component Based modeling with 
Unified Modeling Language (UML).
Skill program

Programing with 3 tier model, n layer model.

Object oriented programming (OOP)

Functional programming in C#.

Asynchronous and synchronous.

Design Pattern: MVC, IoC, Command pattern, Domain Driven Design, 
Repository Pattern, Generic Repository, Unit of Work, Dependency Injection, 
Model-First, Code-First.
CMS
: 
DotNetNuke, Orchard","""SKL""","""PROGRAMMING SKILLS"""
"ORTHER SKILLS
Social skills

Working with Scrum Sprint.

Working group or working independently, have high collective.

Ability presentation in front of crowd.
Foreign language

Ability to read and write English with intermediate level.","""SKL""","""ORTHER SKILLS"""
"SUMMARY
: 
A  proficient  and  high-accountability  software  engineer  /  technical  lead  with  nearly  10  years  of 
experience  in  software  development,  have  worked  on many  projects  in  different  domains  including 
web,  desktop  application  and  enterprise  application/system,  stepping  on  most  development  phases 
including  requirement  analysis,  architecture  and  details  design,  coding  and  testing.  Strong  technical 
knowledge  as  well  as  management  skills  that  suite  for  a  success  of  a  software  development  project 
and company’s goal. ","""SKL""","""SUMMARY"""
"Technical Expertise: 
•     Software Architecture Design 
•     Functional & Logic Design (Design Patterns) 
•     Development Frameworks: .NET Framework, MFC, Unity, Prism, Spring (DI), Hibernate, Unit 
Testing. 
•     Platform: MS Commerce Server, MS SharePoint 2010 
•     Database: MS SQL Server, Oracle, MongoDB 
•     Programming: C#, VB, Java, C/C++, Delphi, ASP.NET, JavaScript/jQuery, AngularJS, HTML, 
CSS, WCF, Web Service, WebAPI...","""SKL""","""Technical Expertise:"""
"Capabilities: 
•     Able to work in a large-scale project with high complexity and multinational environment. 
•     Able to lead a development team of 5-10 developers. 
•     Able to communicate with Client efficiently in English. 
•     Experienced in onsite working in Japan, USA. ","""SKL""","""Capabilities"""
"Domain Knowledge: 
•     Factory Automation. 
•     Industrial Automation 
•     Health Care Systems 
•     E-Commerce Solutions.  ","""SKL""","""Domain Knowledge:"""
"Languages: 
•     Vietnamese: Native language 
•     English: Upper Intermediate 
•     Japanese: Elementary ","""SKL""","""Languages:"""
"SUMMARY
● Professional skills
○ Solid experience in project management, business analysis, software development roles.
○ Master of Technology in Software Engineering at National University of Singapore
covered: Software Project Management, Agile Project Management, Software Quality
Management (CMMI), Information System Security, Cloud Computing, Software
Architecture Solution, Software Metrics and Process Improvement.
○ Practical domain knowledge in financial services and E-Commerce.
○ Specialties:
■ Java (JEE, JSF, REST, SOAP).
■ AWS: Lambda, Beanstalk, API Gateway, RDS, S3, EC2.
■ DBMS: MySQL, SQL Server, Oracle.
■ Servers: MS Server 2008, Ubuntu.
■ Source code version control: GitHub, SVN, CVS.
■ Project Management: MS Project, Celoxis, TFS.
■ Design tool: MS Visio, Enterprise Architecture.
■ Customer Support: OTRS.
■ Bug tracking: Bugzilla.
■ IDE: Eclipse, Codenvy, NetBeans.
■ Core Banking System: FinnOne, HSBC Universal Banking (HUB).
■ E-Commerce Solution: AbleCommerce.
■ Business Intelligence: SAS.
● Personal attributes
○ Excellent verbal and written communication skills.
○ Exemplary interpersonal and teamwork qualities.
○ Strong analytical and problem-solving abilities.
○ Highly self-motivated and goal-oriented.
○ Committed to honest practices.","""SKL""","""SUMMARY"""
"Skills
Mobile (android)
Game (Unity, XNA)
Teamwork
Logic thinking and
creative
Reading and
reporting","""SKL""","""Skills"""
"TECHNICAL SKILLS
 Programming languages: C# 
 Web languages: ASP.Net, ASP.Net MVC, HTML, CSS (Less, Sass, Bootstrap), JavaScript (jQuery, 
AngularJS)
 Framework: Entity, NHibernate
 Architecture and design patterns: MVC, N-tier, Repository and Unit of Work, IoC
 Database: Microsoft SQL Server, MySQL, MongoDB, Firebase
 Development   tools: Microsoft   Visual   Studio,   Xamarin   Studio, Reshaper,  WebStorm, Team 
Foundation Server, Git, Tortoise SVN, Visual SVN,
 Operating systems: Windows, Android, Linux (Ubuntu)
 Servers: IIS, Apache","""SKL""","""TECHNICAL SKILLS"""
"SKILLS
Independent studying and researching skills
 Collected  information  from  many  sources:  library,  research  books  and  internet  to  enrich  my 
knowledge.
 Well reading comprehension of English documents.
Working skills
 Highly self-motivated, dedicated, able to work under pressure to deliver project goals.
 Working over times in new technology, find better solution to improve quality of product.
 Working on schedule, saving time and high performing.
 Communication and presentation skills
 Acquired experience about effective communication methods.
 Realized the importance of communication skills.
 Took the course of communication and presentation skills at FPT University.
 Well communication and presentation in English.
Team work, leading skills
 Worked  as  a  member  of  Youth  Union  related  to  organizing  social  activities  such  as:  voluntary 
activities, music shows and sport events.
 Participated The Green Summer Volunteer Campaign as a Team Leader.
 Team leader of some projects at FPT Software.
Computer skills 
 Be good at using Microsoft, Microsoft Office
 Have  knowledge  of  Mail,  Internet,  Antivirus,  Virtual  Workstation  (VMware  Workstation,  Remote 
Desktop Connection), and Communication via Internet (Skype, Facebook, and Google Handouts)
Foreign Languages
 English: Fluent
 Japanese: Basic","""SKL""","""SKILLS"""
"SKILLS
PROBLEM SOLVING
FAST LEARNING
PRESENTATION
MOCK-UP (BALSAMIQ)
MS OFFICE","""SKL""","""SKILLS"""
"SKILLS
Language Basic English
Soft Skills - Good at understanding and solving problems
- Excellent in task management
- Fast-learning
- Self-learning
- Excellent teamworking
Technical Skills - .Net Framework
- Javasript, HTML5, CSS3
- Database SQL
- OOP and OOAD
- Android","""SKL""","""SKILLS"""
"SKILLS 
Languages: Vietnamese native speaker 
English: Fluent with TOEIC: 765  
Computer skill:  Microsoft Office, Visual Basic, Visio, and Photoshop 
Professional:  Certificate of No. 7 Signal – Fujitsu Limited 
Certificate of Leadership and Management – Tan Duc Business School  
Presentation Skill: Rohde & Schwarz and Apollo School  ","""SKL""","""SKILLS """
"Soft skills
 Good Communication Skill
 Team Working
 Self-management
 Time management
 Fast reading
 Research and problem-solving ","""SKL""","""Soft skills"""
"Skills

Languages & Scripting:
C#, VB.NET, PHP.

Frameworks
:
ASP.NET, Zend Framework.

Operating Systems:
Windows, Ubuntu.

Databases:
MS SQL, MySQL.

Web Servers:
S , Apache.

Analysis & Design Tools:
MS. Visio, Rational role.

Configuration Management Tools:
Cruise Control

Methodology:
SCRUM.

Build Tool:
Nant build tool.

Source Control:
Git, TFS","""SKL""","""Skills"""
"SKILLS
§ Database: Mysql, SQL Server 2008.
§ Back-end: PHP, C# (little), JAVA (little).
§ Front-end: HTML HTML5, CSS CSS3, Less, Sass, CoffeeScript, Javascript, 
Jquery, Angularjs, D3js.
§ Design: Photoshop
§ OS: Windows, Linux (Ubuntu).
§ Object - Oriented Programming.
§ Having a lot of solving requirement algorisms.
§ Good soft skill.
§ Independent or team work.
§ Communication and interpersonal skills.
 English skills: spoken, listen, read and written.","""SKL""","""SKILLS"""
"TECHNICAL EXPERTISE
.NET Framework 1.1 - 3.5 SP1 (C#, VB.Net, ASP.NET). Good theoretical and practical 
knowledge in OOP.
DBMS:
MS SQL Server (2000, 2005), Oracle (8i, 9i), MySQL Server, XML, MS Access.
IDE, additional tools for .Net Projects:
MS Visual Studio 2005/2008
Infragistics NetAdvantage
Case Studio 2
MS Visual Source Safe
Tortoise SVN/SVN","""SKL""","""TECHNICAL EXPERTISE"""
